Tutorial Group,Group,Student ID,School,Name,Gender,CGPA
G-44,9,391,SBS,Ava Kim,Female,4.2
G-44,9,4038,EEE,Chen Xiang,Male,4.2
G-44,9,4541,MAE,Christian Peterson,Male,4.14
G-44,6,1816,CCDS,Dorian Morales,Male,4.15
G-44,6,5513,EEE,Elena Wong,Female,4.12
G-44,6,3824,MAE,Eli,Female,3.9
G-44,6,306,CoE,Elijah Wilson,Male,4.23
G-44,3,4634,CoB (NBS),Evelyn Lim,Female,4.12
G-44,3,1802,SoH,Gabriel Diaz,Male,4.12
G-44,3,1236,SoH,Isaac Koh,Male,4.15
G-44,3,4846,CCEB,Isaiah Cooper,Male,4.02
G-44,3,702,SBS,Jin Xiu,Female,4.11
G-44,8,1401,EEE,Kiran Lee,Female,3.95
G-44,8,30,MAE,Leo Wilson,Male,4.19
G-44,8,2477,CoB (NBS),Lillian Kelly,Female,4.15
G-44,8,3315,CoE,Ling Feng,Male,4.04
G-44,7,2157,EEE,Mahesh Babu,Male,4.19
G-44,7,3745,EEE,Matthew Wu,Male,4.01
G-44,7,3312,EEE,Milo Zhao,Male,4.2
G-44,7,2525,MAE,Ming Zhao,Male,4.15
G-44,10,2707,SoH,Nguyen Quoc Duy,Male,4.18
G-44,10,944,CoB (NBS),Nora Baker,Female,3.95
G-44,10,4254,EEE,Oliver Lopez,Male,4.04
G-44,10,3860,EEE,Patricia Lim,Female,4.09
G-44,4,1548,SSS,Quincy Ong,Male,3.92
G-44,1,1355,CoB (NBS),Rafael Mendoza,Male,4.15
G-44,5,3801,ASE,Rehan Khan,Male,4.08
G-44,1,3040,CCDS,Rinawati Rahim,Male,4.02
G-44,1,2036,SBS,Sadaf Iqbal,Female,4.05
G-44,1,2923,ADM,Sanjay Verma,Male,4.0
G-44,2,5422,ADM,Suresh Kumar,Male,4.1
G-44,2,503,CoB (NBS),Tae-Woo Lee,Male,4.16
G-44,2,1894,MAE,Taojie,Male,4.05
G-44,6,4372,ADM,Una Ningsih,Female,4.05
G-44,7,1201,CoE,Valeria Ivanova,Female,4.19
G-44,2,140,CCDS,Willa Howard,Female,4.19
G-44,8,5715,SPMS,Wyatt Campbell,Male,4.12
G-44,9,2247,SoH,Xia Li,Female,4.22
G-44,10,1539,WKW SCI,Xue Liu,Female,4.08
G-44,5,5818,CCDS,Zara Yang,Female,4.12
G-44,5,5709,SBS,Zeenat Awan,Female,3.93
G-44,5,1166,LKCMedicine,Zhihao Wang,Male,4.12
G-44,5,4872,SBS,Zoe Adams,Female,4.14
G-45,4,2843,CoB (NBS),Abby Cooper,Female,4.18
G-45,4,5142,CCDS,Ahmad Hassan,Male,4.11
G-45,1,2661,CEE,Aiden Tan,Male,4.12
G-45,4,1376,CoB (NBS),Alina Shah,Female,3.88
G-45,4,908,EEE,Aliya Khan,Female,4.02
G-45,10,4659,MAE,Anu Rao,Female,4.12
G-45,10,64,CCEB,Ava Carter,Female,3.97
G-45,10,1746,CoB (NBS),Ava Harris,Female,4.03
G-45,10,5954,CCDS,Beatrice Kwan,Female,4.02
G-45,1,2084,CCDS,Bingqi,Female,4.2
G-45,1,599,MAE,Cahya Sari,Female,4.25
G-45,2,2995,LKCMedicine,Charlie Wong,Male,4.05
G-45,3,5701,ASE,Charlotte Moore,Female,4.06
G-45,1,2193,SSS,Charlotte Perez,Female,4.19
G-45,1,1153,CoB (NBS),Coco Tan,Female,4.14
G-45,4,948,SSS,Elliot Lim,Male,3.89
G-45,5,2136,SPMS,Erik Yudhi,Male,4.05
G-45,5,4178,CoB (NBS),Fikri Bin Ali,Male,4.15
G-45,5,5516,CCEB,Gianna Kim,Female,4.26
G-45,5,3620,CCEB,Hana Nishida,Female,4.12
G-45,5,2684,SPMS,Isabella Tan,Female,4.05
G-45,6,1699,ASE,Jesse Mendoza,Male,4.11
G-45,7,4745,CoB (NBS),Kang Wei Lim,Male,4.15
G-45,7,4727,CCEB,Kartik Subramanian,Male,3.95
G-45,7,4168,CoB (NBS),Kavita Gupta,Female,4.22
G-45,7,566,CoB (NBS),Kou Suzuki,Male,4.1
G-45,6,421,CoB (NBS),Lacey Tsai,Female,4.09
G-45,6,674,MAE,Leah Liu,Female,4.03
G-45,6,5942,SBS,Lincoln Yang,Male,4.19
G-45,6,950,CoB (NBS),Luka Brown,Male,4.12
G-45,2,2747,CCDS,Mara Dela Cruz,Female,4.05
G-45,2,3496,EEE,Maya Lim,Female,4.03
G-45,2,4071,SSS,Molly Pineda,Female,3.9
G-45,7,1096,SoH,Neha Bhatia,Female,3.89
G-45,2,4328,EEE,Nguyen Thi Kim,Female,3.88
G-45,9,4878,CCDS,Nurul Huda,Female,4.2
G-45,9,1458,SSS,Rachael Tan,Female,3.7
G-45,9,4956,CoB (NBS),Rahul Khanna,Male,3.88
G-45,8,4609,SBS,Saanvi Rao,Female,4.12
G-45,9,4389,LKCMedicine,Sarah Taylor,Female,4.15
G-45,9,1352,SPMS,Sidharth Malhotra,Male,4.0
G-45,10,3817,MAE,Theo Campbell,Male,4.12
G-45,8,1766,EEE,Tu Le,Female,4.03
G-45,8,4987,SPMS,Tuan Le,Male,4.01
G-45,8,2438,WKW SCI,Ulysses Mitchell,Male,4.06
G-45,8,1051,NIE,Vince Wong,Male,4.07
G-45,3,2262,CCEB,Wei Zhang,Male,4.03
G-45,3,5215,CCDS,Winston Santos,Male,4.02
G-45,3,1257,SBS,Winston Wong,Male,4.19
G-45,3,5837,EEE,Yun Cheng,Male,4.04
G-46,6,4371,EEE,Ashley Thompson,Female,3.91
G-46,6,3092,CCEB,Beckett Lee,Male,4.09
G-46,6,3663,ADM,Cora Tsai,Female,3.96
G-46,6,5543,SBS,Dahlia Li,Female,4.15
G-46,7,4636,CoB (NBS),Daniel Hall,Male,4.01
G-46,7,160,NIE,Dante Huang,Male,4.09
G-46,7,5437,SBS,Dina Binti Azhar,Female,4.1
G-46,7,3250,EEE,Dmitry Grigoriev,Male,4.06
G-46,5,243,MAE,Elijah Scott,Male,4.11
G-46,5,3279,CoB (NBS),Elizaveta Semyonova,Female,3.9
G-46,5,4982,CCDS,Ella Davis,Female,3.89
G-46,1,442,SPMS,Fiona Lim,Female,4.1
G-46,2,1868,SPMS,Harrison Chen,Male,3.88
G-46,5,994,CCDS,Haruna Ito,Female,4.14
G-46,4,5811,CoB (NBS),Isabella Wright,Female,3.9
G-46,4,5336,SSS,Isha Rao,Female,4.12
G-46,4,3640,SoH,James Griffin,Male,4.06
G-46,3,307,SSS,Josh Tan,Male,3.9
G-46,4,3564,CEE,Kiran Sharma,Male,4.22
G-46,4,2617,CoE,Kwan-Jin Park,Male,4.12
G-46,5,825,CEE,Leah Wong,Female,3.86
G-46,1,4702,CCDS,Leonard Wong,Male,4.2
G-46,1,3421,CoB (NBS),Lianhua,Male,3.9
G-46,1,3911,ADM,Lila Hayes,Female,4.06
G-46,1,1549,SBS,Mabel Tsai,Female,4.02
G-46,2,4151,CCEB,Madiha Bukhari,Female,4.14
G-46,2,1597,EEE,Minghao,Male,4.02
G-46,6,5735,LKCMedicine,Nadia Binti Zain,Male,4.97
G-46,2,3969,CEE,Nash Lee,Male,4.02
G-46,2,5975,CoB (NBS),Nikita Alexeyev,Male,4.17
G-46,3,2174,CCDS,Owais Javed,Male,4.05
G-46,7,2421,MSE,Pallavi Jain,Female,3.85
G-46,3,1518,MAE,Penny Yip,Female,4.09
G-46,3,4228,MAE,Quincy Turner,Male,4.21
G-46,3,5963,SBS,Rachael Chang,Female,4.14
G-46,8,4409,SBS,Rakesh Nair,Male,3.9
G-46,8,1080,CCDS,Rania Sulaiman,Female,4.12
G-46,8,1297,MAE,Sabrina Chen,Female,4.03
G-46,8,1283,SSS,Sakshi Gupta,Female,3.87
G-46,8,3850,CoB (NBS),Shila Binti Zain,Female,4.0
G-46,9,3199,EEE,Shreya Choudhury,Female,4.27
G-46,9,4683,CCEB,Shunwei,Female,3.95
G-46,9,351,CoB (NBS),Sophie Johnson,Female,4.01
G-46,9,3323,ADM,Tian Li,Male,4.03
G-46,9,1594,CEE,Wenyi,Male,4.0
G-46,10,834,CCEB,Wyatt Johnson,Male,3.85
G-46,10,2290,NIE,Wyatt Ward,Male,4.07
G-46,10,4162,WKW SCI,Yong Wei Tan,Male,4.05
G-46,10,4529,SoH,Zane Huang,Male,4.14
G-46,10,5087,CoB (NBS),Zeeshan Muneeb,Male,4.2
G-47,1,2543,CCEB,Chloe Ward,Female,4.02
G-47,1,5359,CCDS,Chris Young,Male,3.91
G-47,1,2100,CoE,David Wright,Male,4.22
G-47,1,2893,CoB (NBS),Eleanor Morales,Female,4.03
G-47,3,2357,SSS,Emily Powell,Female,3.85
G-47,3,4804,CCEB,Ethan Hall,Male,4.03
G-47,1,91,SSS,Exiang,Male,4.17
G-47,3,896,EEE,Fenny Widianti,Female,4.2
G-47,3,5267,CoE,Finn Liu,Male,4.15
G-47,2,713,SoH,Gina Permata,Female,4.15
G-47,3,5246,CEE,Jae Min Lim,Male,4.15
G-47,2,5872,CoE,James Lewis,Male,3.95
G-47,2,1504,EEE,Jett Liu,Male,4.19
G-47,4,5005,SoH,Julian Bennett,Male,4.11
G-47,5,4442,ASE,Kamal Nair,Male,4.06
G-47,2,770,CoB (NBS),Kiran Yadav,Male,3.91
G-47,2,5184,MAE,Kishore Iyer,Male,4.15
G-47,9,5646,SSS,Leila Rahman,Female,4.01
G-47,9,4524,CoB (NBS),Lily Gonzalez,Female,3.92
G-47,9,2592,SSS,Lily Rivera,Female,4.13
G-47,9,4900,CCDS,Maddox Hughes,Female,4.08
G-47,4,4523,MAE,Madiha Khan,Female,4.14
G-47,4,2487,EEE,Madison Baker,Female,4.22
G-47,4,5594,CoE,Naina Bhatia,Female,4.02
G-47,4,3082,SPMS,Nazim Bin Ali,Male,4.15
G-47,8,3724,CCDS,Nguyen Van Khoa,Male,4.01
G-47,6,3601,NIE,Noel Wu,Male,4.05
G-47,7,2467,SPMS,Nora Turner,Female,4.03
G-47,8,2118,SPMS,Oscar Harris,Male,3.95
G-47,8,2227,MAE,Parker Cruz,Male,4.1
G-47,8,914,WKW SCI,Priti Yeo,Female,3.93
G-47,8,1399,MAE,Rajiv Singh,Male,4.14
G-47,6,528,SBS,Rani Malik,Female,4.11
G-47,6,4413,CCEB,Sakura Tanaka,Female,4.2
G-47,9,1681,WKW SCI,Samuel White,Male,3.91
G-47,6,5903,ADM,Scarlett Coleman,Female,4.1
G-47,6,3286,ADM,Si Min Tan,Female,4.0
G-47,5,2274,MAE,Sienna Allen,Female,4.22
G-47,5,4985,EEE,Sienna Morales,Female,4.0
G-47,5,5156,CCDS,Sophia Wilson,Female,3.9
G-47,5,4831,CCEB,Subhash Yadav,Male,4.05
G-47,7,1275,MAE,Tanner Mendoza,Male,4.1
G-47,7,810,EEE,Tarun Khanna,Male,4.02
G-47,7,5057,SSS,Violet Simpson,Female,4.01
G-47,7,5460,CCDS,Vivian Chen,Female,4.12
G-47,10,517,SBS,Willa Reed,Female,4.1
G-47,10,1687,CoB (NBS),Yoshio Suzuki,Male,3.88
G-47,10,2476,ASE,Zainab Ali,Female,4.03
G-47,10,3773,CoE,Zeenat Malik,Female,4.18
G-47,10,3866,CCDS,Zeke Villanueva,Male,3.86
G-48,5,5351,CCEB,Aira Binti,Female,4.79
G-48,5,98,CCEB,Aisha Chen,Female,4.08
G-48,1,5613,SoH,Aldina Putri,Female,4.0
G-48,2,3549,EEE,Alya Dwi,Female,4.1
G-48,5,5738,MAE,Amber Lee,Female,4.14
G-48,3,1195,MSE,Asher Liu,Male,4.22
G-48,4,2371,NIE,Ava Lim,Female,4.2
G-48,5,3419,CoB (NBS),Caleb White,Male,4.16
G-48,5,4273,NIE,Callum Williams,Male,3.87
G-48,8,3422,ADM,Dante Lee,Male,4.08
G-48,8,1842,CoB (NBS),Destiny Li,Female,4.19
G-48,8,3126,CCEB,Emma Rodriguez,Female,4.15
G-48,8,5977,CCEB,Emma Zhang,Female,4.1
G-48,10,777,CCEB,Freya Brown,Female,4.11
G-48,10,5674,EEE,Gavin Thompson,Male,3.9
G-48,10,4470,EEE,Greg Tsang,Male,4.02
G-48,10,1064,CCDS,Guntur Wibowo,Male,4.2
G-48,3,5930,SSS,Hannah King,Female,4.14
G-48,3,42,CoB (NBS),Harper Garcia,Female,4.05
G-48,3,4990,MAE,Harrison Moore,Male,4.15
G-48,3,5373,EEE,Huifen,Male,4.2
G-48,2,3103,EEE,Isaac Clark,Male,4.07
G-48,2,2116,CCDS,James Wong,Male,4.1
G-48,2,501,SSS,Jasmine Chan,Female,4.0
G-48,2,774,CEE,Kade Young,Male,4.05
G-48,9,324,CoB (NBS),Khadija Ali,Female,4.01
G-48,9,1157,MAE,Li Xuan Tan,Male,4.3
G-48,9,2757,MAE,Liam Young,Male,4.11
G-48,9,2645,CoB (NBS),Logan Scott,Male,4.22
G-48,7,4539,CCEB,Maya Lee,Female,4.09
G-48,6,5937,LKCMedicine,Mei Zhen Goh,Female,4.0
G-48,7,5287,CoB (NBS),Nadia Tan,Female,4.25
G-48,7,1372,SBS,Naila Zainal,Female,3.9
G-48,7,4644,CoB (NBS),Naresh Yadav,Male,4.12
G-48,7,1193,MAE,Neha Kumar,Female,4.02
G-48,1,1432,CoB (NBS),Nitin Mehta,Male,4.14
G-48,1,2323,CEE,Oscar Cheung,Male,4.11
G-48,8,3019,MSE,Qomariyah Ningsih,Female,4.3
G-48,9,1776,ASE,Quinn Adams,Male,4.14
G-48,1,532,MAE,Siddharth Gupta,Male,4.22
G-48,1,2287,CCEB,Soo-Hyun Kim,Female,4.13
G-48,10,1378,SBS,Timothy Tan,Male,3.95
G-48,4,4102,CoB (NBS),Veda Chen,Female,3.96
G-48,4,3602,LKCMedicine,Victor Wong,Male,4.04
G-48,4,3920,CCDS,Wren Flores,Female,4.12
G-48,4,1850,MAE,Wyatt Tan,Male,4.18
G-48,6,5035,CoB (NBS),Yara Ali,Female,4.04
G-48,6,1598,CCDS,Yin Wei,Male,4.18
G-48,6,5542,CCDS,Zayden Scott,Male,4.03
G-48,6,3117,ADM,Zeus Yang,Male,4.15
G-49,1,3142,MAE,Aida Binti Omar,Female,4.05
G-49,1,4068,CCDS,Arif Waseem,Male,4.08
G-49,1,545,CEE,Arvind Sharma,Male,4.03
G-49,1,4767,EEE,Bella Lin,Female,4.03
G-49,9,1190,EEE,Bella Wright,Female,4.2
G-49,9,3744,EEE,Chester Lim,Male,4.0
G-49,1,1815,ADM,David Simmons,Male,4.3
G-49,9,4382,CCDS,Elaine Lim,Female,4.08
G-49,9,2055,CCDS,Ethan Ramirez,Male,4.11
G-49,3,1697,CCDS,Fanny Tan,Female,4.1
G-49,3,2546,CoE,Ilya Petrovich,Male,4.11
G-49,3,5777,MAE,Jia Yu,Female,4.02
G-49,3,4622,SBS,Kanika Verma,Female,4.26
G-49,8,1119,CoB (NBS),Kong Jian,Male,4.1
G-49,2,1325,MSE,Leah Li,Female,4.15
G-49,3,5585,SBS,Leonardo Wu,Male,4.2
G-49,4,3299,SoH,Levi Edwards,Male,4.05
G-49,8,3515,CoB (NBS),Liam Davis,Female,4.09
G-49,8,1733,CCDS,Lucas Huang,Male,4.12
G-49,8,335,CCEB,Lydia Lim,Female,4.15
G-49,7,260,EEE,Manish Singh,Male,4.26
G-49,5,4947,WKW SCI,Marwan Bin Ali,Male,4.1
G-49,7,5129,CEE,Mason Jackson,Male,4.09
G-49,7,1065,SSS,Mia Johnson,Female,4.25
G-49,7,5546,SSS,Molly Tan,Female,4.05
G-49,10,1006,EEE,Nadia Khan,Female,3.91
G-49,10,559,CoB (NBS),Natsuki Sakamoto,Female,4.01
G-49,10,1373,SSS,Neha Desai,Female,4.03
G-49,10,3425,CoB (NBS),Nina Kaur,Female,4.04
G-49,5,1615,CoB (NBS),Nina Ong,Female,3.93
G-49,5,5130,CCEB,Nina Wu,Female,4.05
G-49,5,2366,EEE,Noble Huang,Male,3.93
G-49,6,4536,CEE,Olivia Tam,Female,4.04
G-49,5,3044,CCDS,Owen Villanueva,Male,4.22
G-49,4,25,CoB (NBS),Panshi,Female,4.05
G-49,4,4666,EEE,Pranav Nair,Male,3.89
G-49,4,5149,MAE,Rabia Iqbal,Female,4.1
G-49,7,3767,LKCMedicine,Rachel Tan,Female,4.01
G-49,4,1656,CoB (NBS),Riya Sinha,Female,4.02
G-49,2,4850,MAE,Rizqi Bin Mohd,Female,4.05
G-49,2,4326,CoB (NBS),Robert Davis,Male,4.21
G-49,10,5361,CoE,Rocco Wu,Male,4.14
G-49,2,1253,CCDS,Sami Ali,Female,4.17
G-49,8,5428,ASE,Serena Lee,Female,3.85
G-49,2,2587,CoB (NBS),Shalini Patel,Female,4.14
G-49,6,1340,SBS,Tina Wei,Female,4.11
G-49,6,5881,MAE,Vani Patil,Female,4.12
G-49,6,883,CoB (NBS),Vladimir Sergeyev,Male,4.12
G-49,9,5344,NIE,Wei Jie,Male,3.9
G-49,6,4708,CEE,Zayn Malik,Male,4.08
G-5,1,3226,ASE,Aarav Patel,Male,3.9
G-5,7,1922,CCEB,Ananya Choudhury,Female,4.03
G-5,2,4333,MSE,Anthony Parker,Male,4.1
G-5,3,975,ADM,Anushka Desai,Female,3.96
G-5,7,1018,CCEB,Aria Morales,Female,4.26
G-5,4,1976,NIE,Christopher Harris,Male,4.05
G-5,5,2961,SBS,Danying,Female,4.05
G-5,7,2309,EEE,Dmitri Andreev,Male,4.03
G-5,6,5912,MAE,Dorian Wu,Male,4.14
G-5,7,2801,SPMS,Dorian Wu,Male,4.22
G-5,8,4766,CoB (NBS),Dylan Kim,Male,4.16
G-5,8,1387,WKW SCI,Elijah Clark,Male,4.04
G-5,8,2316,EEE,Exiang,Male,3.95
G-5,8,2171,WKW SCI,Gavin Carter,Male,3.94
G-5,1,2028,EEE,Harlow Diaz,Female,4.12
G-5,1,3798,CoB (NBS),Hassan Bin Yusof,Male,4.0
G-5,1,1048,SPMS,Imogen Butler,Female,4.14
G-5,1,5026,EEE,Jamal Bin Rahman,Male,4.1
G-5,6,5755,CCDS,Katherine Lim,Female,3.88
G-5,6,192,SSS,Layla Chen,Female,4.21
G-5,6,1674,CCDS,Liam Reyes,Male,4.14
G-5,6,4931,SPMS,Lucas White,Male,4.06
G-5,7,999,CoE,Marcus Turner,Male,3.88
G-5,4,5732,SSS,Michelle Kwan,Female,4.18
G-5,4,1784,CCEB,Nadia Chai,Female,4.03
G-5,4,614,EEE,Naomi Tanaka,Female,3.9
G-5,4,5658,CoB (NBS),Nisha Tan,Female,4.21
G-5,2,3341,CCDS,Olive Li,Female,4.01
G-5,8,4015,LKCMedicine,Priya Rao,Female,3.95
G-5,2,564,CoB (NBS),Qi Wang,Female,4.25
G-5,2,2383,CCDS,Rebecca Lee,Female,4.05
G-5,2,385,SPMS,Rhea Joshi,Female,4.2
G-5,3,4569,MSE,Rina Sato,Female,4.19
G-5,3,1952,EEE,Riya Ali,Female,4.15
G-5,3,938,CoB (NBS),Ryan Hall,Male,3.88
G-5,9,5788,CoE,Samantha Taylor,Female,4.16
G-5,3,5445,CoB (NBS),Samuel Huang,Male,4.19
G-5,9,3227,EEE,Savannah Hayes,Female,3.9
G-5,9,5044,CoB (NBS),Shu Zhang,Female,4.01
G-5,9,554,EEE,Sophie Zhou,Female,4.11
G-5,9,776,CoB (NBS),Suhana Roy,Female,4.2
G-5,10,5290,MSE,Tanya Qureshi,Female,3.95
G-5,10,2825,SoH,Tatiana Morozova,Female,4.11
G-5,10,5458,CCDS,Tian Gao,Male,4.48
G-5,10,5047,MAE,Victoria Ward,Female,4.0
G-5,10,1336,CCDS,Wendy Wong,Female,4.18
G-5,5,3231,CCDS,Xiaofang,Female,4.15
G-5,5,2025,CoB (NBS),Xue Rui,Female,3.8
G-5,5,4472,CoB (NBS),Ying Chen,Female,4.22
G-5,5,1246,SSS,Yue Zhang,Female,4.07
G-50,8,1306,SSS,Amy Yeo,Female,3.85
G-50,1,5526,CEE,Anjali Verma,Female,4.14
G-50,8,928,EEE,Arjun Bansal,Male,4.17
G-50,2,5382,LKCMedicine,Arun Nair,Male,4.16
G-50,8,398,EEE,Asad Malik,Male,4.11
G-50,8,4833,EEE,Ayu Dwi,Female,4.3
G-50,9,1503,EEE,Benjamin White,Male,4.06
G-50,9,2957,CCDS,Bingwen,Female,4.05
G-50,3,53,MAE,Bria Ong,Female,4.14
G-50,9,4298,SoH,Cheng Yi,Male,4.12
G-50,9,1783,CCDS,Ciara Lim,Female,4.79
G-50,4,4312,CCDS,Daryl Lee,Male,4.17
G-50,4,3979,LKCMedicine,Deepti Sharma,Female,4.05
G-50,4,3310,SoH,Derek Lee,Male,4.12
G-50,4,4918,NIE,Emma Brown,Female,4.02
G-50,4,5688,SoH,Fatimah Binti Ahmad,Female,3.75
G-50,10,1679,EEE,Freya Murphy,Female,4.02
G-50,10,5108,EEE,Gavin Adams,Male,4.01
G-50,10,2959,CCDS,Gavin Wright,Male,4.04
G-50,10,3815,EEE,Hafiz Bin Abdul,Male,4.2
G-50,1,1513,CEE,Haibin Zhao,Male,4.06
G-50,1,3210,SSS,Hannah Jenkins,Female,4.02
G-50,1,562,CCDS,Hua Ling,Female,4.09
G-50,5,1966,CCEB,Jay Lim,Male,4.21
G-50,1,5718,CoB (NBS),Jonathan Ramirez,Male,4.18
G-50,3,2683,CEE,Karan Nair,Male,4.17
G-50,6,1092,WKW SCI,Kiran Reddy,Male,4.19
G-50,3,5899,CoB (NBS),Kirti Sharma,Female,4.02
G-50,3,1522,CoB (NBS),Lana Garcia,Female,4.14
G-50,3,871,SSS,Layla Baker,Female,4.0
G-50,5,5682,EEE,Leo Chan,Male,4.04
G-50,5,3526,CCDS,Levi Tan,Male,3.92
G-50,7,2207,NIE,Liam Johnson,Male,4.14
G-50,5,1323,CCDS,May Li,Female,4.15
G-50,5,2869,CCEB,Natasha Singh,Female,4.2
G-50,6,3324,SoH,Nikhil Bansal,Male,4.17
G-50,8,1864,SSS,Nolan Reyes,Male,4.16
G-50,6,1998,CCDS,Owen Wang,Male,4.12
G-50,6,1990,EEE,Peter Lee,Male,4.11
G-50,6,1150,CCEB,Qori Cahyani,Female,4.15
G-50,2,186,SoH,Rhea Nair,Female,4.19
G-50,2,2827,CEE,Santhosh Menon,Male,4.0
G-50,9,1331,MSE,Siti Khadijah,Female,4.01
G-50,2,3790,CCDS,Sophia Liu,Female,4.0
G-50,2,1113,SoH,Sophia Zhang,Female,4.19
G-50,10,2933,ADM,Syed Faris Bin Ali,Male,4.3
G-50,7,2576,NIE,Tanisha Reddy,Female,4.01
G-50,7,2657,SoH,Widi Hardiyanto,Male,4.05
G-50,7,1826,CEE,Wiley Huang,Male,4.05
G-50,7,2882,CoB (NBS),Zhen Zhou,Male,4.15
G-51,3,3878,CCEB,Amelia Martin,Female,3.86
G-51,1,4107,ADM,Annie Goh,Female,4.0
G-51,3,2457,CoB (NBS),Arvind Menon,Male,3.95
G-51,3,4670,EEE,Asim Hussain,Male,3.96
G-51,3,860,CCEB,Bella Evans,Female,4.19
G-51,9,3770,SoH,Daphne Kwan,Female,4.15
G-51,9,1390,CoB (NBS),Duncan Lee,Male,4.0
G-51,9,479,CoE,Dustin Yang,Male,4.01
G-51,9,2773,EEE,Eli Barnes,Male,4.52
G-51,2,2458,MAE,Emilia Tan,Female,4.18
G-51,6,8,CCEB,Emily Turner,Female,4.08
G-51,6,4899,CoB (NBS),Esther Tan,Female,4.12
G-51,6,5589,EEE,Gabriel Navarro,Male,4.14
G-51,6,2190,EEE,Gavin Harris,Male,4.15
G-51,7,1068,CCEB,Gina Alvarado,Female,4.19
G-51,7,61,EEE,Heath Cruz,Male,4.18
G-51,7,3034,CoB (NBS),Ivan Novikov,Male,4.0
G-51,7,2968,SSS,Jasmine Tan,Female,4.06
G-51,4,3017,CEE,Jaxon Thomas,Male,4.04
G-51,3,4715,SSS,Jett Li,Male,3.87
G-51,4,2895,CCEB,Kara Liu,Female,4.11
G-51,4,228,SSS,Kenzie Tsai,Female,3.89
G-51,4,1798,CEE,Kim Lee,Female,4.14
G-51,4,3420,SSS,Krisha Malhotra,Female,4.03
G-51,1,534,CoE,Leo Sanders,Male,4.2
G-51,1,2820,CCDS,Lila Allen,Female,4.04
G-51,1,804,EEE,Min Xu,Female,4.12
G-51,1,2993,SoH,Ming Yi Tan,Female,4.0
G-51,8,2199,CoB (NBS),Neha Mehta,Female,4.1
G-51,8,912,CoB (NBS),Nida Bukhari,Female,4.01
G-51,8,2318,MSE,Nusrat Bukhari,Female,4.22
G-51,5,2245,ASE,Olivia Harris,Female,4.02
G-51,8,4768,EEE,Omer Hussain,Male,4.11
G-51,10,5836,EEE,Prakash Menon,Male,3.96
G-51,10,4632,CCDS,Rina Binti Khairul,Female,4.05
G-51,6,1142,MAE,Saad Khan,Male,4.0
G-51,7,2178,CCDS,Samuel Ng,Male,4.04
G-51,10,5318,CCEB,Sanya Rao,Female,4.01
G-51,10,2197,CoB (NBS),Serena Liu,Female,4.09
G-51,2,5492,CCEB,Shazia Ahmed,Female,4.03
G-51,2,3952,EEE,Siti Hawa,Male,4.04
G-51,2,5357,EEE,Sneha Menon,Female,4.15
G-51,2,5785,CEE,Syed Muneer Bin Shah,Male,4.15
G-51,8,230,SBS,Tania Tan,Female,4.2
G-51,5,4663,CCEB,Vera Chen,Female,4.19
G-51,5,5433,EEE,Victor Liu,Male,4.52
G-51,5,5237,MSE,Wendy Chan,Female,4.01
G-51,5,2198,SoH,Yongqiang,Female,4.73
G-51,9,3308,SoH,Zach Chan,Male,4.15
G-51,10,855,WKW SCI,Zoe Tan,Female,4.19
G-52,7,3490,EEE,Aaliyah Tan,Female,4.1
G-52,7,3797,EEE,Aditi Rao,Female,3.89
G-52,1,2803,SPMS,Alexis Parker,Female,4.06
G-52,2,2254,CEE,Amara Zhang,Female,3.89
G-52,10,2607,SBS,Amelia Garcia,Female,4.15
G-52,3,4252,SBS,Arjun Choudhury,Male,3.95
G-52,7,4177,MAE,Arvind Nair,Male,4.17
G-52,7,2200,MSE,Bethany Zhang,Female,4.02
G-52,6,247,ASE,Carlos Martinez,Male,4.09
G-52,4,4518,CoB (NBS),Chau Tran,Male,4.19
G-52,6,4487,CoE,Cheng Chen,Male,4.03
G-52,6,3555,CCEB,Daisy Brown,Female,4.06
G-52,6,4902,ADM,Dongmei,Female,4.1
G-52,10,231,EEE,Dylan Chan,Male,4.0
G-52,10,2381,CCEB,Dylan Scott,Male,4.0
G-52,10,1452,EEE,Ella Walker,Female,4.22
G-52,10,1003,SoH,Fang Yu,Female,4.01
G-52,2,5906,CCDS,Freddy Martinez,Male,4.02
G-52,2,349,CCDS,Guixiang,Female,4.05
G-52,2,5431,CCEB,Han Song Lim,Male,4.2
G-52,2,1049,NIE,Hannah Reed,Female,4.19
G-52,3,3902,ADM,Hazel Lim,Female,4.1
G-52,3,3036,CCDS,Isaiah Brown,Male,3.9
G-52,3,4560,MSE,Jasmine Wang,Female,4.12
G-52,3,1461,CoE,Jin Jian Lim,Male,4.15
G-52,5,2248,CoE,Kairo Wu,Male,4.15
G-52,5,3905,EEE,Kiera Tan,Female,4.25
G-52,5,3083,CoB (NBS),Lakshmi Iyer,Female,4.2
G-52,5,3800,EEE,Layla Wong,Female,3.9
G-52,5,2133,SSS,Leela Menon,Female,4.03
G-52,4,2862,SBS,Mingyu,Female,4.0
G-52,4,1779,SoH,Misha Binti Noor,Female,4.05
G-52,6,3737,ASE,Niharika Roy,Female,4.12
G-52,4,5072,MAE,Nina Li,Female,3.91
G-52,4,2639,CCEB,Olivia Wu,Female,4.11
G-52,7,751,WKW SCI,Pei Li,Male,4.52
G-52,9,5385,NIE,Phoebe Lim,Female,4.2
G-52,9,2649,EEE,Qingxian,Male,4.0
