Tutorial Group,Group,Student ID,School,Name,Gender,CGPA
G-49,2,1325,MSE,Leah Li,Female,4.15
G-49,3,5585,SBS,Leonardo Wu,Male,4.2
G-49,4,3299,SoH,Levi Edwards,Male,4.05
G-49,8,3515,CoB (NBS),Liam Davis,Female,4.09
G-49,7,1733,CCDS,Lucas Huang,Male,4.12
G-49,7,335,CCEB,Lydia Lim,Female,4.15
G-49,8,260,EEE,Manish Singh,Male,4.26
G-49,5,4947,WKW SCI,Marwan Bin Ali,Male,4.1
G-49,7,5129,CEE,Mason Jackson,Male,4.09
G-49,8,1065,SSS,Mia Johnson,Female,4.25
G-49,1,5546,SSS,Molly Tan,Female,4.05
G-49,10,1006,EEE,Nadia Khan,Female,3.91
G-49,3,559,CoB (NBS),Natsuki Sakamoto,Female,4.01
G-49,2,1373,SSS,Neha Desai,Female,4.03
G-49,9,3425,CoB (NBS),Nina Kaur,Female,4.04
G-49,4,1615,CoB (NBS),Nina Ong,Female,3.93
G-49,6,5130,CCEB,Nina Wu,Female,4.05
G-49,1,2366,EEE,Noble Huang,Male,3.93
G-49,6,4536,CEE,Olivia Tam,Female,4.04
G-49,9,3044,CCDS,Owen Villanueva,Male,4.22
G-49,1,25,CoB (NBS),Panshi,Female,4.05
G-49,4,4666,EEE,Pranav Nair,Male,3.89
G-49,4,5149,MAE,Rabia Iqbal,Female,4.1
G-49,7,3767,LKCMedicine,Rachel Tan,Female,4.01
G-49,10,1656,CoB (NBS),Riya Sinha,Female,4.02
G-49,9,4850,MAE,Rizqi Bin Mohd,Female,4.05
G-49,6,4326,CoB (NBS),Robert Davis,Male,4.21
G-49,10,5361,CoE,Rocco Wu,Male,4.14
G-49,2,1253,CCDS,Sami Ali,Female,4.17
G-49,8,5428,ASE,Serena Lee,Female,3.85
G-49,2,2587,CoB (NBS),Shalini Patel,Female,4.14
G-49,6,1340,SBS,Tina Wei,Female,4.11
G-49,10,5881,MAE,Vani Patil,Female,4.12
G-49,3,883,CoB (NBS),Vladimir Sergeyev,Male,4.12
G-49,9,5344,NIE,Wei Jie,Male,3.9
G-49,3,4708,CEE,Zayn Malik,Male,4.08
G-5,1,3226,ASE,Aarav Patel,Male,3.9
G-5,7,1922,CCEB,Ananya Choudhury,Female,4.03
G-5,2,4333,MSE,Anthony Parker,Male,4.1
G-5,3,975,ADM,Anushka Desai,Female,3.96
G-5,1,1018,CCEB,Aria Morales,Female,4.26
G-5,4,1976,NIE,Christopher Harris,Male,4.05
G-5,5,2961,SBS,Danying,Female,4.05
G-5,9,2309,EEE,Dmitri Andreev,Male,4.03
G-5,6,5912,MAE,Dorian Wu,Male,4.14
G-5,8,2801,SPMS,Dorian Wu,Male,4.22
G-5,3,4766,CoB (NBS),Dylan Kim,Male,4.16
G-5,10,1387,WKW SCI,Elijah Clark,Male,4.04
G-5,5,2316,EEE,Exiang,Male,3.95
G-5,6,2171,WKW SCI,Gavin Carter,Male,3.94
G-5,4,2028,EEE,Harlow Diaz,Female,4.12
G-5,2,3798,CoB (NBS),Hassan Bin Yusof,Male,4.0
G-5,6,1048,SPMS,Imogen Butler,Female,4.14
G-5,2,5026,EEE,Jamal Bin Rahman,Male,4.1
G-5,2,5755,CCDS,Katherine Lim,Female,3.88
G-5,2,192,SSS,Layla Chen,Female,4.21
G-5,6,1674,CCDS,Liam Reyes,Male,4.14
G-5,7,4931,SPMS,Lucas White,Male,4.06
G-5,7,999,CoE,Marcus Turner,Male,3.88
G-5,7,5732,SSS,Michelle Kwan,Female,4.18
G-5,6,1784,CCEB,Nadia Chai,Female,4.03
G-5,8,614,EEE,Naomi Tanaka,Female,3.9
G-5,5,5658,CoB (NBS),Nisha Tan,Female,4.21
G-5,9,3341,CCDS,Olive Li,Female,4.01
G-5,8,4015,LKCMedicine,Priya Rao,Female,3.95
G-5,7,564,CoB (NBS),Qi Wang,Female,4.25
G-5,4,2383,CCDS,Rebecca Lee,Female,4.05
G-5,3,385,SPMS,Rhea Joshi,Female,4.2
G-5,10,4569,MSE,Rina Sato,Female,4.19
G-5,1,1952,EEE,Riya Ali,Female,4.15
G-5,10,938,CoB (NBS),Ryan Hall,Male,3.88
G-5,9,5788,CoE,Samantha Taylor,Female,4.16
G-5,8,5445,CoB (NBS),Samuel Huang,Male,4.19
G-5,10,3227,EEE,Savannah Hayes,Female,3.9
G-5,1,5044,CoB (NBS),Shu Zhang,Female,4.01
G-5,3,554,EEE,Sophie Zhou,Female,4.11
G-5,9,776,CoB (NBS),Suhana Roy,Female,4.2
G-5,8,5290,MSE,Tanya Qureshi,Female,3.95
G-5,10,2825,SoH,Tatiana Morozova,Female,4.11
G-5,3,5458,CCDS,Tian Gao,Male,4.48
G-5,9,5047,MAE,Victoria Ward,Female,4.0
G-5,1,1336,CCDS,Wendy Wong,Female,4.18
G-5,5,3231,CCDS,Xiaofang,Female,4.15
G-5,4,2025,CoB (NBS),Xue Rui,Female,3.8
G-5,4,4472,CoB (NBS),Ying Chen,Female,4.22
G-5,5,1246,SSS,Yue Zhang,Female,4.07
G-50,10,1306,SSS,Amy Yeo,Female,3.85
G-50,1,5526,CEE,Anjali Verma,Female,4.14
G-50,9,928,EEE,Arjun Bansal,Male,4.17
G-50,2,5382,LKCMedicine,Arun Nair,Male,4.16
G-50,4,398,EEE,Asad Malik,Male,4.11
G-50,5,4833,EEE,Ayu Dwi,Female,4.3
G-50,1,1503,EEE,Benjamin White,Male,4.06
G-50,6,2957,CCDS,Bingwen,Female,4.05
G-50,3,53,MAE,Bria Ong,Female,4.14
G-50,3,4298,SoH,Cheng Yi,Male,4.12
G-50,2,1783,CCDS,Ciara Lim,Female,4.79
G-50,8,4312,CCDS,Daryl Lee,Male,4.17
G-50,4,3979,LKCMedicine,Deepti Sharma,Female,4.05
G-50,8,3310,SoH,Derek Lee,Male,4.12
G-50,8,4918,NIE,Emma Brown,Female,4.02
G-50,7,5688,SoH,Fatimah Binti Ahmad,Female,3.75
G-50,8,1679,EEE,Freya Murphy,Female,4.02
G-50,2,5108,EEE,Gavin Adams,Male,4.01
G-50,5,2959,CCDS,Gavin Wright,Male,4.04
G-50,7,3815,EEE,Hafiz Bin Abdul,Male,4.2
G-50,2,1513,CEE,Haibin Zhao,Male,4.06
G-50,2,3210,SSS,Hannah Jenkins,Female,4.02
G-50,7,562,CCDS,Hua Ling,Female,4.09
G-50,5,1966,CCEB,Jay Lim,Male,4.21
G-50,7,5718,CoB (NBS),Jonathan Ramirez,Male,4.18
G-50,5,2683,CEE,Karan Nair,Male,4.17
G-50,6,1092,WKW SCI,Kiran Reddy,Male,4.19
G-50,5,5899,CoB (NBS),Kirti Sharma,Female,4.02
G-50,10,1522,CoB (NBS),Lana Garcia,Female,4.14
G-50,3,871,SSS,Layla Baker,Female,4.0
G-50,3,5682,EEE,Leo Chan,Male,4.04
G-50,10,3526,CCDS,Levi Tan,Male,3.92
G-50,7,2207,NIE,Liam Johnson,Male,4.14
G-50,3,1323,CCDS,May Li,Female,4.15
G-50,10,2869,CCEB,Natasha Singh,Female,4.2
G-50,4,3324,SoH,Nikhil Bansal,Male,4.17
G-50,8,1864,SSS,Nolan Reyes,Male,4.16
G-50,4,1998,CCDS,Owen Wang,Male,4.12
G-50,6,1990,EEE,Peter Lee,Male,4.11
G-50,4,1150,CCEB,Qori Cahyani,Female,4.15
G-50,6,186,SoH,Rhea Nair,Female,4.19
G-50,6,2827,CEE,Santhosh Menon,Male,4.0
G-50,9,1331,MSE,Siti Khadijah,Female,4.01
G-50,9,3790,CCDS,Sophia Liu,Female,4.0
G-50,9,1113,SoH,Sophia Zhang,Female,4.19
G-50,10,2933,ADM,Syed Faris Bin Ali,Male,4.3
G-50,9,2576,NIE,Tanisha Reddy,Female,4.01
G-50,1,2657,SoH,Widi Hardiyanto,Male,4.05
G-50,1,1826,CEE,Wiley Huang,Male,4.05
G-50,1,2882,CoB (NBS),Zhen Zhou,Male,4.15
G-51,3,3878,CCEB,Amelia Martin,Female,3.86
G-51,1,4107,ADM,Annie Goh,Female,4.0
G-51,8,2457,CoB (NBS),Arvind Menon,Male,3.95
G-51,10,4670,EEE,Asim Hussain,Male,3.96
G-51,6,860,CCEB,Bella Evans,Female,4.19
G-51,7,3770,SoH,Daphne Kwan,Female,4.15
G-51,2,1390,CoB (NBS),Duncan Lee,Male,4.0
G-51,4,479,CoE,Dustin Yang,Male,4.01
G-51,1,2773,EEE,Eli Barnes,Male,4.52
G-51,2,2458,MAE,Emilia Tan,Female,4.18
G-51,9,8,CCEB,Emily Turner,Female,4.08
G-51,3,4899,CoB (NBS),Esther Tan,Female,4.12
G-51,5,5589,EEE,Gabriel Navarro,Male,4.14
G-51,3,2190,EEE,Gavin Harris,Male,4.15
G-51,1,1068,CCEB,Gina Alvarado,Female,4.19
G-51,4,61,EEE,Heath Cruz,Male,4.18
G-51,1,3034,CoB (NBS),Ivan Novikov,Male,4.0
G-51,4,2968,SSS,Jasmine Tan,Female,4.06
G-51,1,3017,CEE,Jaxon Thomas,Male,4.04
G-51,3,4715,SSS,Jett Li,Male,3.87
G-51,4,2895,CCEB,Kara Liu,Female,4.11
G-51,9,228,SSS,Kenzie Tsai,Female,3.89
G-51,4,1798,CEE,Kim Lee,Female,4.14
G-51,8,3420,SSS,Krisha Malhotra,Female,4.03
G-51,9,534,CoE,Leo Sanders,Male,4.2
G-51,3,2820,CCDS,Lila Allen,Female,4.04
G-51,9,804,EEE,Min Xu,Female,4.12
G-51,10,2993,SoH,Ming Yi Tan,Female,4.0
G-51,5,2199,CoB (NBS),Neha Mehta,Female,4.1
G-51,6,912,CoB (NBS),Nida Bukhari,Female,4.01
G-51,2,2318,MSE,Nusrat Bukhari,Female,4.22
G-51,5,2245,ASE,Olivia Harris,Female,4.02
G-51,8,4768,EEE,Omer Hussain,Male,4.11
G-51,2,5836,EEE,Prakash Menon,Male,3.96
G-51,8,4632,CCDS,Rina Binti Khairul,Female,4.05
G-51,6,1142,MAE,Saad Khan,Male,4.0
G-51,7,2178,CCDS,Samuel Ng,Male,4.04
G-51,2,5318,CCEB,Sanya Rao,Female,4.01
G-51,7,2197,CoB (NBS),Serena Liu,Female,4.09
G-51,10,5492,CCEB,Shazia Ahmed,Female,4.03
G-51,10,3952,EEE,Siti Hawa,Male,4.04
G-51,6,5357,EEE,Sneha Menon,Female,4.15
G-51,6,5785,CEE,Syed Muneer Bin Shah,Male,4.15
G-51,8,230,SBS,Tania Tan,Female,4.2
G-51,5,4663,CCEB,Vera Chen,Female,4.19
G-51,5,5433,EEE,Victor Liu,Male,4.52
G-51,7,5237,MSE,Wendy Chan,Female,4.01
G-51,7,2198,SoH,Yongqiang,Female,4.73
G-51,9,3308,SoH,Zach Chan,Male,4.15
G-51,10,855,WKW SCI,Zoe Tan,Female,4.19
G-52,7,3490,EEE,Aaliyah Tan,Female,4.1
G-52,4,3797,EEE,Aditi Rao,Female,3.89
G-52,1,2803,SPMS,Alexis Parker,Female,4.06
G-52,2,2254,CEE,Amara Zhang,Female,3.89
G-52,10,2607,SBS,Amelia Garcia,Female,4.15
G-52,3,4252,SBS,Arjun Choudhury,Male,3.95
G-52,2,4177,MAE,Arvind Nair,Male,4.17
G-52,8,2200,MSE,Bethany Zhang,Female,4.02
G-52,5,247,ASE,Carlos Martinez,Male,4.09
G-52,4,4518,CoB (NBS),Chau Tran,Male,4.19
G-52,10,4487,CoE,Cheng Chen,Male,4.03
G-52,3,3555,CCEB,Daisy Brown,Female,4.06
G-52,9,4902,ADM,Dongmei,Female,4.1
G-52,6,231,EEE,Dylan Chan,Male,4.0
G-52,1,2381,CCEB,Dylan Scott,Male,4.0
G-52,3,1452,EEE,Ella Walker,Female,4.22
G-52,7,1003,SoH,Fang Yu,Female,4.01
G-52,7,5906,CCDS,Freddy Martinez,Male,4.02
G-52,10,349,CCDS,Guixiang,Female,4.05
G-52,10,5431,CCEB,Han Song Lim,Male,4.2
G-52,7,1049,NIE,Hannah Reed,Female,4.19
G-52,10,3902,ADM,Hazel Lim,Female,4.1
G-52,3,3036,CCDS,Isaiah Brown,Male,3.9
G-52,3,4560,MSE,Jasmine Wang,Female,4.12
G-52,1,1461,CoE,Jin Jian Lim,Male,4.15
G-52,2,2248,CoE,Kairo Wu,Male,4.15
G-52,1,3905,EEE,Kiera Tan,Female,4.25
G-52,2,3083,CoB (NBS),Lakshmi Iyer,Female,4.2
G-52,2,3800,EEE,Layla Wong,Female,3.9
G-52,5,2133,SSS,Leela Menon,Female,4.03
G-52,1,2862,SBS,Mingyu,Female,4.0
G-52,4,1779,SoH,Misha Binti Noor,Female,4.05
G-52,6,3737,ASE,Niharika Roy,Female,4.12
G-52,9,5072,MAE,Nina Li,Female,3.91
G-52,5,2639,CCEB,Olivia Wu,Female,4.11
G-52,7,751,WKW SCI,Pei Li,Male,4.52
G-52,6,5385,NIE,Phoebe Lim,Female,4.2
G-52,9,2649,EEE,Qingxian,Male,4.0
G-52,9,848,CoB (NBS),Ruocong,Female,4.05
G-52,8,3075,CCEB,Samantha Brown,Female,4.0
G-52,6,2665,MAE,Siti Rahman,Female,3.89
G-52,6,1424,CCDS,Tania Das,Female,3.88
G-52,4,1473,ASE,Veer Singh,Male,3.88
G-52,8,2466,MAE,Vinny Rivera,Male,4.08
G-52,8,4562,CoB (NBS),Xiaoyu Zhang,Female,4.03
G-52,4,5423,MAE,Yasmin Khan,Female,4.02
G-52,8,2806,SPMS,Yuan Wei,Male,4.12
G-52,5,2819,EEE,Yuan Zhang,Male,4.25
G-52,9,4832,MSE,Yuri Cruz,Male,4.0
G-52,5,3144,CoE,Zhi Yi Ng,Male,4.15
G-53,4,5984,CCDS,Aidan Ong,Male,4.03
G-53,10,4260,CoB (NBS),Aihua,Female,3.9
G-53,1,819,WKW SCI,Ashton Yang,Male,4.06
G-53,5,2415,CEE,Ayden Clark,Male,4.15
G-53,6,1365,CCEB,Chloe Lin,Female,4.14
G-53,2,476,SPMS,Dylan King,Male,4.06
G-53,7,1984,CCEB,Eli Morales,Male,4.22
G-53,8,3200,CoB (NBS),Emily Mitchell,Female,3.92
G-53,1,5014,EEE,Fina Rahmawati,Female,4.1
G-53,9,5281,CCEB,Finn Ramirez,Male,4.18
G-53,2,4405,CCDS,Gianna Lopez,Female,4.12
G-53,3,1103,MSE,Grace Walker,Female,4.02
G-53,3,978,EEE,Grayson Lee,Male,4.02
G-53,3,12,LKCMedicine,Henry Wood,Male,4.09
G-53,3,3652,SBS,Hui Xin,Female,4.1
G-53,4,2026,NIE,Hui Xuan,Female,4.2
G-53,3,1731,CCEB,Iqra Awan,Female,4.09
G-53,6,971,CCDS,Jae-Won Oh,Male,4.2
G-53,6,3904,CCDS,Jessica Wright,Female,4.18
G-53,6,4959,EEE,Jing Xu,Male,3.89
G-53,7,5955,CoB (NBS),John Walker,Male,4.02
G-53,7,2348,CCDS,Kaden Hernandez,Male,4.12
G-53,7,1040,CoB (NBS),Laxmi Joshi,Female,4.02
G-53,8,3030,CEE,Liang Gao,Male,4.22
G-53,8,2354,CCDS,Lijuan,Female,4.15
G-53,8,1570,SSS,Lola Martinez,Female,4.22
G-53,9,741,MSE,Maya Perry,Female,4.14
G-53,4,5115,CCEB,Nadia Binti Rahman,Female,4.04
G-53,9,4924,SSS,Nadia Binti Zain,Female,4.0
G-53,5,5541,CoE,Naina Rani,Female,4.02
G-53,6,2927,SoH,Nash Wong,Male,3.92
G-53,9,634,CoB (NBS),Nathan Ong,Male,4.16
G-53,4,4816,EEE,Neha Singh,Female,4.03
G-53,7,2396,ASE,Nisha Binti,Female,4.02
G-53,4,4007,CCDS,Omar Tan,Male,4.05
G-53,2,5863,EEE,Ophelia Harris,Female,4.06
G-53,2,3588,CCDS,Riku Saito,Male,4.12
G-53,10,2669,EEE,Rina Lim,Female,4.15
G-53,8,4325,ADM,Samir Patel,Male,4.15
G-53,2,3928,CCEB,Shahid Hussain,Female,4.05
G-53,5,1001,CoB (NBS),Siena Chang,Female,3.91
G-53,9,730,MAE,Sulekha Yadav,Female,4.06
G-53,5,2628,EEE,Tanvi Joshi,Female,4.08
G-53,10,3754,MSE,Tariq Malik,Male,4.18
G-53,5,3183,LKCMedicine,Vinny Rivera,Male,4.04
G-53,10,58,CCDS,Wira Setiawan,Male,4.15
G-53,1,1420,CCDS,Yao Chen,Female,4.12
G-53,10,990,CCDS,Zara Kumar,Female,4.08
G-53,1,87,CoE,Zhang Li,Male,4.1
G-53,1,2500,NIE,Zhen Zhou,Male,3.8
G-54,4,833,SSS,Aaliyah Sanders,Female,3.88
G-54,5,2528,EEE,Aariv Patel,Male,4.04
G-54,2,4335,CCDS,Aisha Tan,Female,4.02
G-54,8,3140,CCDS,Akiko Yamashita,Female,4.17
G-54,9,2641,SoH,Anya Dela Cruz,Female,4.04
G-54,1,507,CCEB,Aoi Sakamoto,Female,3.88
G-54,1,1997,MAE,Bradley Wong,Male,4.1
G-54,2,5473,SSS,Brady Yang,Male,4.19
G-54,5,388,CCEB,Charlotte Ortiz,Female,4.14
G-54,7,617,EEE,David Brown,Male,4.2
G-54,6,1178,CCDS,Derek Tan,Male,4.09
G-54,1,200,CCDS,Elya Fitria,Female,4.05
G-54,3,4594,LKCMedicine,Emma Wang,Female,4.15
G-54,6,5060,CoB (NBS),Fariha Malik,Female,4.09
G-54,4,5342,CCEB,Haley Santos,Female,4.2
G-54,3,2676,EEE,Hieu Nguyen,Male,4.1
G-54,10,4955,WKW SCI,Isaiah Moore,Male,4.14
G-54,5,4922,CCDS,Jameson Cruz,Male,4.1
G-54,5,1881,CoB (NBS),Jing Yu,Female,4.27
G-54,4,5547,CCDS,Jonathan Yang,Male,4.03
G-54,4,2320,CEE,Jordan Washington,Male,4.19
G-54,4,2308,EEE,Kaira Singh,Female,4.03
G-54,8,3871,CoB (NBS),Kayla Brooks,Female,4.04
G-54,10,5137,EEE,Lena Tan,Female,4.02
G-54,10,158,CCDS,Liam Yang,Male,4.12
G-54,9,2621,CCDS,Malcolm Chen,Male,4.18
G-54,6,136,SPMS,Marcus Turner,Male,4.03
G-54,7,5109,SoH,Maya Wang,Female,4.06
G-54,10,1079,ADM,Miranda Wang,Female,4.15
G-54,9,3121,SPMS,Muhammad Amir,Male,4.15
G-54,5,3739,SBS,Nabihah Binti Rahman,Female,4.73
G-54,9,1220,CoE,Piper Reyes,Female,4.0
G-54,9,4674,EEE,Pratiwi Sari,Female,4.15
G-54,7,3604,CCDS,Rameez Khan,Female,4.19
G-54,6,309,ADM,Rani Kurnia,Female,4.05
G-54,10,2242,CoB (NBS),Rina Matsumoto,Female,4.2
G-54,1,1712,EEE,Rohan Joshi,Male,4.05
G-54,7,5667,SBS,Sandeep Sharma,Male,4.11
G-54,1,5430,CoE,Sara Lee,Female,4.11
G-54,2,5353,EEE,Siti Zainab,Female,3.9
G-54,7,4301,SSS,Sophie Sanders,Female,3.87
G-54,3,2740,CCEB,Talia Lin,Female,4.1
G-54,3,2424,CCDS,Tarun Singh,Male,4.14
G-54,3,4340,SSS,Tina Goh,Female,4.2
G-54,2,4863,CCDS,Wyatt Cheung,Male,4.22
G-54,2,756,CoB (NBS),Yasmin Wong,Female,4.03
G-54,8,1483,CoB (NBS),Yasmine Kwan,Female,4.19
G-54,8,4584,WKW SCI,Yuri Sokolov,Male,4.17
G-54,8,4,SBS,Zhang Li,Male,4.25
G-54,6,5831,MSE,Zhen Wei,Female,4.25
G-55,4,4706,SoH,Alina Yeo,Female,4.2
G-55,7,4164,EEE,Anjali Mehta,Female,3.85
G-55,1,5941,ASE,Ashok Pillai,Male,4.09
G-55,2,712,SSS,Autumn Powell,Female,4.05
G-55,5,4152,MAE,Ava Chen,Female,4.2
G-55,9,4362,CoE,Axel Liu,Male,4.08
G-55,3,2699,LKCMedicine,Brenda Li,Female,4.05
G-55,8,694,CoB (NBS),Clara Wu,Female,4.08
G-55,10,5660,SoH,Connor Murphy,Male,4.11
G-55,2,2175,EEE,Deepak Kumar,Male,4.09
G-55,3,5314,CCDS,Dmitry Alekseev,Male,4.18
G-55,4,3234,SSS,Dylan Anderson,Male,4.05
G-55,6,1370,SBS,Dylan Ong,Male,4.11
G-55,1,4965,SPMS,Ella Robinson,Female,3.9
G-55,5,3102,MSE,Faris Aji,Male,4.15
G-55,6,755,CoB (NBS),Fatima Syed,Female,4.18
G-55,6,1281,WKW SCI,Gavin Kim,Male,4.14
G-55,6,2718,SPMS,Grace Rogers,Female,4.03
G-55,6,3764,CCEB,Hafizah Binti Rahman,Female,4.25
G-55,7,144,CEE,Harlan Wu,Male,4.2
G-55,10,3759,MAE,Irfan Bin Mohd,Male,4.0
G-55,10,1571,CoB (NBS),Isabella Rossellini,Female,3.88
G-55,10,1546,EEE,Kieran Villanueva,Male,4.2
G-55,1,4002,EEE,Kye Wu,Male,4.2
G-55,8,3832,SPMS,Lucas Cox,Male,4.15
G-55,1,3814,CCEB,Ly Nguyen,Female,4.17
G-55,1,1599,CoE,Mason Carter,Male,4.02
G-55,4,3723,MAE,Maya Chang,Female,4.0
G-55,9,3328,SBS,Nadia Binti Noor,Female,4.0
G-55,7,364,SoH,Nadia Rehman,Female,4.2
G-55,4,3488,EEE,Nguyen Thanh Tam,Female,4.09
G-55,4,726,EEE,Owen Chen,Male,4.15
G-55,5,2615,EEE,Priya Sharma,Female,3.95
G-55,7,5303,SBS,Ray Tan,Male,4.21
G-55,5,1636,EEE,Saad Khatri,Male,4.09
G-55,10,5463,CoE,Serena Chen,Female,4.2
G-55,7,962,MAE,Sushmita Das,Female,4.15
G-55,8,658,EEE,Talha Ali,Male,4.05
G-55,8,4852,CoB (NBS),Tessa Bennett,Female,4.1
G-55,5,3955,CCDS,Thomas Wu,Male,4.09
G-55,8,405,SoH,Tobias Wu,Male,4.25
G-55,9,187,EEE,Veronica Zhao,Female,4.12
G-55,9,4652,EEE,Victor So,Male,4.0
G-55,9,1204,SoH,Vladislav Nikiforov,Male,4.05
G-55,3,4374,EEE,Xavier Lee,Male,4.06
G-55,2,2837,CCDS,Xavier Salazar,Male,4.12
G-55,2,4817,EEE,Xiao Mei,Female,4.12
G-55,2,4337,MAE,Yuri Salazar,Male,4.05
G-55,3,1769,SoH,Yusuf Bin Ahmad,Male,4.0
G-55,3,4122,CoB (NBS),Zain Tran,Male,4.02
G-56,5,3219,ADM,Aishwarya Rao,Female,4.04
G-56,6,5486,CCEB,Ananya Bansal,Female,4.11
G-56,7,5924,EEE,Ashley Castillo,Female,4.21
G-56,1,4267,CoE,Aubrey Sanchez,Female,4.03
G-56,3,2489,ADM,Becky Adams,Female,4.03
G-56,2,4963,CoB (NBS),Bushra Ali,Female,4.05
G-56,8,1566,CoB (NBS),Cyrus Liu,Male,3.89
G-56,2,3449,SPMS,Daniel Taylor,Male,4.14
G-56,9,3479,CoE,Darren Yeo,Male,4.12
G-56,1,2726,CCDS,Derek Wong,Male,4.08
G-56,4,428,CoB (NBS),Diana Wong,Female,3.89
G-56,10,2123,CoB (NBS),Elsie Ward,Female,4.04
G-56,8,1014,EEE,Fay Wong,Female,4.08
G-56,6,4454,EEE,Fengyi,Female,4.05
G-56,3,1263,SBS,Finn Tan,Male,4.18
G-56,4,5293,SSS,Florence Ong,Female,4.12
G-56,8,3872,CEE,Floyd Mendoza,Male,4.09
G-56,4,2506,MAE,Jackson Carter,Male,4.08
G-56,6,5876,CEE,Jackson Cruz,Male,4.11
G-56,4,1958,EEE,James Turner,Male,4.08
G-56,6,936,SoH,Jasmine Lee,Female,4.0
G-56,8,4570,CoE,Jasper Green,Male,3.86
G-56,5,910,NIE,Jing Lin Tan,Male,4.2
G-56,6,3906,ADM,Kael Huang,Male,4.22
G-56,5,1180,CoB (NBS),Karla Mendoza,Female,4.08
G-56,3,3129,CoB (NBS),Keira Tan,Female,3.95
G-56,7,3305,CCEB,Krishna Kumar,Male,3.95
G-56,2,5949,EEE,Kylie Hughes,Female,3.89
G-56,7,1832,CoB (NBS),Lai Thi Ngan,Female,3.92
G-56,4,1741,SPMS,Lydia Young,Female,4.12
G-56,10,4018,SPMS,Maya Wong,Female,3.94
G-56,1,3753,CEE,Mei Xuan Lim,Female,4.1
G-56,9,2885,CCEB,Nafisa Iqbal,Female,4.22
G-56,10,1485,EEE,Natalie Ong,Female,4.15
G-56,9,3064,SPMS,Nguyen Thi An,Female,4.06
G-56,8,4154,MAE,Nguyen Thi Trang,Female,4.0
G-56,9,556,SBS,Nora Simmons,Female,4.01
G-56,9,387,SSS,Olivia Bell,Female,4.0
G-56,10,3938,CCEB,Qinwen,Female,4.1
G-56,2,4491,SoH,Riya Iyer,Female,4.22
G-56,10,2493,ASE,Rizal Bin Ibrahim,Male,4.05
G-56,2,4145,CoB (NBS),Sami Al-Mansoori,Male,4.08
G-56,7,5819,SoH,Seng Hua Lim,Male,4.3
G-56,5,5795,WKW SCI,Ulysses Wong,Male,3.9
G-56,5,3014,LKCMedicine,Wei Lin,Female,4.15
G-56,7,803,EEE,Wen Lee Tan,Female,4.05
G-56,3,710,CEE,Yasmine Price,Female,4.03
G-56,3,1494,CCDS,Yong Chen,Male,4.18
G-56,1,5238,CCEB,Yuki Tan,Female,4.16
G-56,1,1508,MAE,Yun Chen,Male,4.01
G-57,3,5391,EEE,Addison Cooper,Female,4.01
G-57,5,4950,CCEB,Aiko Yoshida,Female,3.94
G-57,1,646,SSS,Ananya Das,Female,4.08
G-57,6,234,MAE,Asha Kakade,Female,4.08
G-57,7,1920,NIE,Ashok Reddy,Male,3.95
G-57,8,4730,CoE,Charlotte Chang,Female,4.04
G-57,8,2557,EEE,Elena Mikhailovna,Female,3.89
G-57,10,2568,EEE,Ethan Smith,Male,3.89
G-57,2,157,SoH,Fatimah Omar,Female,4.03
G-57,1,217,CoB (NBS),Grace Bell,Female,4.01
G-57,4,1531,EEE,Grayson Lee,Male,4.01
G-57,5,4171,MAE,Hannah Lee,Female,4.12
G-57,10,5131,CCEB,Harper Robinson,Female,4.2
G-57,3,5306,WKW SCI,Harsh Patel,Male,3.89
G-57,2,3896,NIE,Irfan Bin Zain,Male,4.02
G-57,4,4136,SPMS,Isha Kapoor,Female,4.02
G-57,9,2016,MAE,Jaxon Hall,Male,3.9
G-57,3,1647,MAE,Jenna Tan,Female,4.11
G-57,5,2667,SoH,Jin Zhi Lim,Male,3.9
G-57,1,5957,CCDS,Jude Ong,Male,4.12
G-57,7,3940,MAE,Kaylee Turner,Female,4.02
G-57,6,2408,CoB (NBS),Leo Santos,Male,4.09
G-57,8,1886,CCEB,Li Ming,Female,4.05
G-57,9,420,CCEB,Liang Wei Tan,Female,4.2
G-57,7,4395,MSE,Lina Zhou,Female,4.2
G-57,4,3459,CCEB,Lola Wu,Female,4.06
G-57,8,1703,EEE,Matthew Perez,Male,4.01
G-57,6,5354,CoE,Maya Bansal,Female,4.02
G-57,8,518,NIE,Meher Noor,Female,4.17
G-57,2,4023,CCDS,Nina Ali,Female,4.22
G-57,10,1772,MAE,Nina Zhang,Female,4.18
G-57,5,1213,EEE,Noah Murphy,Male,4.15
G-57,10,1467,CCDS,Oliver Wu,Male,4.17
G-57,5,4250,CCDS,Pooja Reddy,Female,4.02
G-57,4,922,MAE,Rajesh Sharma,Male,4.08
G-57,9,3929,ASE,Rhea Kaur,Female,4.06
G-57,2,1900,MAE,Riku Yamamoto,Male,4.15
G-57,2,4489,CCEB,Ritika Das,Female,4.03
G-57,4,1110,CoB (NBS),Riya Nair,Female,4.0
G-57,3,1755,CCDS,Saad Khan,Male,4.09
G-57,10,4936,SBS,Sadia Javed,Female,3.95
G-57,3,1849,CCEB,Savannah Thompson,Female,4.02
G-57,1,4948,MAE,Sofia Ng,Female,4.01
G-57,1,3134,EEE,Soo-Yeon Park,Female,4.03
